postal_cd,postal_suffix_cd,internet_access_ind,utilities_included_ind,deposit_amt_eur,additional_cost_amt_eur,registration_cost_amt_eur,rent_amt_eur,price_per_night_eur,airbnb_income_amt,kamernet_income_amt,airbnb_income_rank,kamernet_income_rank
1017,NH,Y,N,1600.000,200.000,0.000,1400.000,149.000,26820.000,16600.000,50,118
1016,RG,N,N,0.000,300.000,0.000,1350.000,149.000,26820.000,15900.000,50,126
1013,MD,N,N,0.000,0.000,0.000,1250.000,149.000,26820.000,15000.000,50,131
1016,RG,N,N,0.000,300.000,0.000,1250.000,149.000,26820.000,14700.000,50,134
1016,RG,N,N,0.000,300.000,0.000,1250.000,149.000,26820.000,14700.000,50,134
1017,NH,Y,N,900.000,0.000,0.000,900.000,149.000,26820.000,10800.000,50,167
1017,NH,N,N,0.000,0.000,0.000,800.000,149.000,26820.000,9600.000,50,196
1055,AB,Y,N,575.000,60.000,0.000,575.000,149.000,26820.000,6840.000,50,242
1055,AB,N,N,0.000,75.000,0.000,575.000,149.000,26820.000,6825.000,50,243
1017,NH,Y,N,500.000,90.000,0.000,430.000,149.000,26820.000,5070.000,50,252
1053,DD,Y,N,0.000,0.000,0.000,1490.000,147.000,26460.000,17880.000,51,105
1011,BJ,Y,N,200.000,0.000,0.000,700.000,147.000,26460.000,8400.000,51,220
1017,XH,Y,N,4300.000,50.000,0.000,1950.000,145.000,26100.000,23350.000,52,46
1013,BX,N,N,3500.000,0.000,0.000,1750.000,145.000,26100.000,21000.000,52,65
1017,XH,N,N,0.000,0.000,0.000,1750.000,145.000,26100.000,21000.000,52,65
1072,HT,Y,N,0.000,0.000,0.000,1600.000,145.000,26100.000,19200.000,52,87
1061,MJ,N,N,1400.000,750.000,0.000,1400.000,145.000,26100.000,16050.000,52,125
1013,ST,Y,N,1500.000,0.000,0.000,900.000,145.000,26100.000,10800.000,52,167
1018,DW,Y,N,650.000,100.000,0.000,650.000,145.000,26100.000,7700.000,52,228
1018,DW,Y,N,0.000,0.000,0.000,599.000,145.000,26100.000,7188.000,52,234
1018,DW,Y,N,0.000,0.000,0.000,599.000,145.000,26100.000,7188.000,52,234
1018,DW,Y,N,0.000,0.000,0.000,599.000,145.000,26100.000,7188.000,52,234
1018,DW,Y,N,0.000,0.000,0.000,499.000,145.000,26100.000,5988.000,52,249
1072,ED,N,N,650.000,0.000,0.000,650.000,144.000,25920.000,7800.000,53,227
1016,VT,N,N,0.000,0.000,40.000,3650.000,140.000,25200.000,43760.000,54,6
1016,VT,N,N,0.000,0.000,40.000,3650.000,140.000,25200.000,43760.000,54,6
1017,BX,N,N,0.000,0.000,40.000,3250.000,140.000,25200.000,38960.000,54,10
1017,BX,N,N,0.000,0.000,0.000,2650.000,140.000,25200.000,31800.000,54,14
1017,BX,N,N,0.000,0.000,0.000,2500.000,140.000,25200.000,30000.000,54,16
1016,HG,Y,N,2000.000,0.000,0.000,2000.000,140.000,25200.000,24000.000,54,37
1016,HG,N,N,0.000,0.000,0.000,1950.000,140.000,25200.000,23400.000,54,45
1054,ZE,N,N,1800.000,0.000,0.000,1800.000,140.000,25200.000,21600.000,54,57
1017,ZL,N,N,0.000,0.000,0.000,1795.000,140.000,25200.000,21540.000,54,59
1012,PZ,N,N,0.000,0.000,40.000,1650.000,140.000,25200.000,19760.000,54,80
1012,PZ,N,N,0.000,0.000,40.000,1650.000,140.000,25200.000,19760.000,54,80
1056,EP,Y,N,3000.000,90.000,0.000,1650.000,140.000,25200.000,19710.000,54,81
1015,EB,N,N,0.000,300.000,0.000,1650.000,140.000,25200.000,19500.000,54,85
1015,EB,N,N,0.000,0.000,40.000,1595.000,140.000,25200.000,19100.000,54,90
1015,EB,N,N,0.000,0.000,0.000,1575.000,140.000,25200.000,18900.000,54,94
1015,EB,N,N,0.000,300.000,0.000,1575.000,140.000,25200.000,18600.000,54,96
1016,AM,Y,N,0.000,0.000,0.000,1000.000,140.000,25200.000,12000.000,54,153
1093,XA,Y,N,1050.000,0.000,0.000,950.000,140.000,25200.000,11400.000,54,160
1093,XA,Y,N,1000.000,0.000,0.000,950.000,140.000,25200.000,11400.000,54,160
1013,KH,Y,N,1800.000,100.000,0.000,900.000,140.000,25200.000,10700.000,54,171
1013,KH,Y,N,2000.000,100.000,0.000,900.000,140.000,25200.000,10700.000,54,171
1017,WJ,N,N,0.000,300.000,0.000,1975.000,139.000,25020.000,23400.000,55,45
1072,AE,Y,N,0.000,0.000,0.000,1750.000,139.000,25020.000,21000.000,55,65
1074,BL,Y,N,0.000,0.000,0.000,1600.000,139.000,25020.000,19200.000,55,87
1053,VJ,Y,N,1550.000,0.000,0.000,1550.000,139.000,25020.000,18600.000,55,96
1061,MJ,N,N,1400.000,750.000,0.000,1400.000,139.000,25020.000,16050.000,55,125
1012,AE,N,N,0.000,0.000,40.000,1650.000,138.000,24840.000,19760.000,56,80
1012,AE,N,N,0.000,0.000,40.000,1650.000,138.000,24840.000,19760.000,56,80
1012,AE,N,N,0.000,0.000,40.000,1650.000,138.000,24840.000,19760.000,56,80
1091,KD,Y,N,815.000,55.000,0.000,815.000,137.000,24660.000,9725.000,57,195
1013,BX,N,N,3500.000,0.000,0.000,1750.000,135.000,24300.000,21000.000,58,65
1012,AE,N,N,0.000,0.000,40.000,1650.000,135.000,24300.000,19760.000,58,80
1012,AE,N,N,0.000,0.000,40.000,1650.000,135.000,24300.000,19760.000,58,80
1012,AE,N,N,0.000,0.000,40.000,1650.000,135.000,24300.000,19760.000,58,80
1016,RG,N,N,0.000,300.000,0.000,1350.000,135.000,24300.000,15900.000,58,126
1016,RG,N,N,0.000,300.000,0.000,1250.000,135.000,24300.000,14700.000,58,134
1016,RG,N,N,0.000,300.000,0.000,1250.000,135.000,24300.000,14700.000,58,134
1011,LM,Y,N,0.000,0.000,0.000,1250.000,134.000,24120.000,15000.000,59,131
1083,TV,Y,N,3000.000,0.000,0.000,2000.000,130.000,23400.000,24000.000,60,37
1015,CR,N,N,0.000,0.000,40.000,1995.000,130.000,23400.000,23900.000,60,40
1051,AC,Y,N,3950.000,0.000,0.000,1950.000,130.000,23400.000,23400.000,60,45
1058,LJ,Y,N,1850.000,0.000,0.000,1850.000,130.000,23400.000,22200.000,60,54
1083,TV,Y,N,2700.000,0.000,0.000,1800.000,130.000,23400.000,21600.000,60,57
1087,EP,Y,N,3500.000,0.000,0.000,1750.000,130.000,23400.000,21000.000,60,65
1087,EP,Y,N,3500.000,0.000,0.000,1750.000,130.000,23400.000,21000.000,60,65
1012,MD,N,N,0.000,175.000,0.000,1750.000,130.000,23400.000,20825.000,60,67
1012,MD,N,N,0.000,175.000,0.000,1750.000,130.000,23400.000,20825.000,60,67
1012,MD,N,N,0.000,175.000,0.000,1695.000,130.000,23400.000,20165.000,60,73
1012,MD,N,N,0.000,0.000,0.000,1650.000,130.000,23400.000,19800.000,60,78
1012,NS,N,N,3300.000,260.000,0.000,1650.000,130.000,23400.000,19540.000,60,84
1054,TL,N,N,0.000,0.000,0.000,1550.000,130.000,23400.000,18600.000,60,96
1012,MD,N,N,0.000,0.000,0.000,1475.000,130.000,23400.000,17700.000,60,107
1011,TZ,Y,N,0.000,0.000,0.000,1475.000,130.000,23400.000,17700.000,60,107
1011,TZ,N,N,1595.000,120.000,0.000,1475.000,130.000,23400.000,17580.000,60,109
1011,TZ,N,N,1595.000,120.000,0.000,1475.000,130.000,23400.000,17580.000,60,109
1056,HR,N,N,0.000,0.000,0.000,1450.000,130.000,23400.000,17400.000,60,110
1018,EB,Y,N,1450.000,0.000,0.000,1450.000,130.000,23400.000,17400.000,60,110
1011,TZ,N,N,1395.000,120.000,0.000,1275.000,130.000,23400.000,15180.000,60,130
1011,TZ,N,N,1375.000,120.000,0.000,1275.000,130.000,23400.000,15180.000,60,130
1011,TZ,Y,N,0.000,0.000,0.000,950.000,130.000,23400.000,11400.000,60,160
1012,NH,Y,N,1350.000,40.000,35.000,900.000,130.000,23400.000,10725.000,60,169
1012,ET,N,N,1728.000,0.000,0.000,864.000,130.000,23400.000,10368.000,60,182
1012,ET,Y,N,850.000,80.000,0.000,850.000,130.000,23400.000,10120.000,60,190
1052,RS,Y,N,750.000,0.000,0.000,750.000,130.000,23400.000,9000.000,60,212
1016,TA,N,N,3900.000,0.000,0.000,1950.000,129.000,23220.000,23400.000,61,45
1052,HT,N,N,3000.000,0.000,0.000,1800.000,129.000,23220.000,21600.000,61,57
1013,BX,N,N,3500.000,0.000,0.000,1750.000,129.000,23220.000,21000.000,61,65
1051,NV,Y,N,0.000,0.000,0.000,1750.000,129.000,23220.000,21000.000,61,65
1052,HT,N,N,0.000,0.000,0.000,1649.000,129.000,23220.000,19788.000,61,79
1054,AP,Y,N,5000.000,0.000,100.000,2750.000,125.000,22500.000,32900.000,62,11
1054,AP,Y,N,0.000,0.000,0.000,2500.000,125.000,22500.000,30000.000,62,16
1054,AP,Y,N,0.000,0.000,0.000,2500.000,125.000,22500.000,30000.000,62,16
1054,AP,Y,N,0.000,0.000,0.000,2500.000,125.000,22500.000,30000.000,62,16
1017,AG,N,N,0.000,0.000,40.000,2500.000,125.000,22500.000,29960.000,62,17
1019,AZ,Y,N,4900.000,0.000,0.000,2450.000,125.000,22500.000,29400.000,62,20
1019,AZ,Y,N,4900.000,0.000,0.000,2450.000,125.000,22500.000,29400.000,62,20
1054,AP,Y,N,0.000,0.000,0.000,2300.000,125.000,22500.000,27600.000,62,26
1017,AS,Y,N,0.000,0.000,0.000,2250.000,125.000,22500.000,27000.000,62,27
1019,AZ,Y,N,4900.000,0.000,0.000,2150.000,125.000,22500.000,25800.000,62,31
1019,AZ,Y,N,4300.000,0.000,0.000,2150.000,125.000,22500.000,25800.000,62,31
1071,MH,N,N,0.000,0.000,0.000,1950.000,125.000,22500.000,23400.000,62,45
1051,AC,Y,N,3950.000,0.000,0.000,1950.000,125.000,22500.000,23400.000,62,45
1071,XK,N,N,0.000,0.000,0.000,1900.000,125.000,22500.000,22800.000,62,50
1053,GS,N,N,0.000,0.000,0.000,1750.000,125.000,22500.000,21000.000,62,65
1053,KV,N,N,0.000,300.000,0.000,1750.000,125.000,22500.000,20700.000,62,69
1076,JB,Y,N,1675.000,0.000,0.000,1675.000,125.000,22500.000,20100.000,62,74
1015,MT,N,N,0.000,0.000,40.000,1675.000,125.000,22500.000,20060.000,62,75
1052,GN,N,N,2500.000,0.000,0.000,1660.000,125.000,22500.000,19920.000,62,77
1056,HJ,N,N,0.000,0.000,0.000,1500.000,125.000,22500.000,18000.000,62,101
1056,HJ,N,N,0.000,0.000,0.000,1500.000,125.000,22500.000,18000.000,62,101
1056,JH,N,N,0.000,0.000,0.000,1450.000,125.000,22500.000,17400.000,62,110
1011,TE,Y,N,1200.000,0.000,0.000,1200.000,125.000,22500.000,14400.000,62,135
1054,AP,Y,N,2000.000,0.000,0.000,1200.000,125.000,22500.000,14400.000,62,135
1054,AP,Y,N,2000.000,0.000,0.000,1200.000,125.000,22500.000,14400.000,62,135
1013,KX,Y,N,1600.000,120.000,0.000,1200.000,125.000,22500.000,14280.000,62,136
1072,HN,Y,N,1500.000,0.000,0.000,1100.000,125.000,22500.000,13200.000,62,143
1017,HK,Y,N,500.000,50.000,0.000,950.000,125.000,22500.000,11350.000,62,161
1015,JT,Y,N,900.000,0.000,0.000,900.000,125.000,22500.000,10800.000,62,167
1015,JT,Y,N,900.000,0.000,0.000,900.000,125.000,22500.000,10800.000,62,167
1017,AA,Y,N,1700.000,110.000,0.000,875.000,125.000,22500.000,10390.000,62,181
1095,CM,Y,N,1803.000,0.000,0.000,823.000,125.000,22500.000,9876.000,62,193
1011,TE,N,N,30.000,0.000,30.000,800.000,125.000,22500.000,9570.000,62,197
1091,WS,Y,N,800.000,50.000,0.000,800.000,125.000,22500.000,9550.000,62,198
1051,KX,Y,N,0.000,0.000,0.000,790.000,125.000,22500.000,9480.000,62,201
1051,KX,Y,N,0.000,0.000,0.000,790.000,125.000,22500.000,9480.000,62,201
1051,KX,Y,N,0.000,0.000,0.000,750.000,125.000,22500.000,9000.000,62,212
1017,AG,Y,N,1600.000,60.000,0.000,750.000,125.000,22500.000,8940.000,62,215
1017,GE,Y,N,750.000,140.000,0.000,750.000,125.000,22500.000,8860.000,62,217
1056,HE,Y,N,0.000,50.000,0.000,700.000,125.000,22500.000,8350.000,62,221
1051,KX,Y,N,0.000,0.000,0.000,620.000,125.000,22500.000,7440.000,62,230
1056,HE,Y,N,0.000,60.000,0.000,600.000,125.000,22500.000,7140.000,62,236
1056,HE,N,N,0.000,0.000,0.000,580.000,125.000,22500.000,6960.000,62,240
1051,KX,Y,N,0.000,0.000,0.000,520.000,125.000,22500.000,6240.000,62,247
1018,JM,Y,N,0.000,0.000,0.000,475.000,125.000,22500.000,5700.000,62,250
1018,JM,Y,N,0.000,0.000,0.000,475.000,125.000,22500.000,5700.000,62,250
1018,JM,Y,N,0.000,0.000,0.000,475.000,125.000,22500.000,5700.000,62,250
1018,KN,Y,N,1365.000,250.000,0.000,1365.000,121.000,21780.000,16130.000,63,124
1012,RV,N,N,0.000,0.000,40.000,3850.000,120.000,21600.000,46160.000,64,5
1012,RV,N,N,0.000,0.000,40.000,3850.000,120.000,21600.000,46160.000,64,5
1074,HV,N,N,7500.000,0.000,0.000,2500.000,120.000,21600.000,30000.000,64,16
1072,SZ,N,N,0.000,0.000,0.000,2500.000,120.000,21600.000,30000.000,64,16
1091,VK,Y,N,4000.000,200.000,0.000,2350.000,120.000,21600.000,28000.000,64,24
1018,WA,Y,N,2000.000,200.000,0.000,2000.000,120.000,21600.000,23800.000,64,41
1071,XB,N,N,0.000,0.000,0.000,1975.000,120.000,21600.000,23700.000,64,43
1012,JM,Y,N,3700.000,0.000,0.000,1850.000,120.000,21600.000,22200.000,64,54
1071,XB,N,N,0.000,0.000,0.000,1750.000,120.000,21600.000,21000.000,64,65
1011,AZ,N,N,0.000,0.000,0.000,1750.000,120.000,21600.000,21000.000,64,65
1092,EV,N,N,0.000,0.000,0.000,1750.000,120.000,21600.000,21000.000,64,65
1012,JM,Y,N,3500.000,0.000,0.000,1750.000,120.000,21600.000,21000.000,64,65
1053,GS,N,N,0.000,0.000,0.000,1750.000,120.000,21600.000,21000.000,64,65
1052,CP,N,N,0.000,0.000,0.000,1650.000,120.000,21600.000,19800.000,64,78
1052,CP,N,N,0.000,0.000,0.000,1650.000,120.000,21600.000,19800.000,64,78
1012,NS,N,N,3300.000,260.000,0.000,1650.000,120.000,21600.000,19540.000,64,84
1052,CP,N,N,0.000,0.000,0.000,1600.000,120.000,21600.000,19200.000,64,87
1052,CP,N,N,0.000,0.000,0.000,1600.000,120.000,21600.000,19200.000,64,87
1091,VK,Y,N,3200.000,0.000,0.000,1600.000,120.000,21600.000,19200.000,64,87
1072,SZ,N,N,0.000,0.000,0.000,1550.000,120.000,21600.000,18600.000,64,96
1052,LP,N,N,1200.000,0.000,0.000,1350.000,120.000,21600.000,16200.000,64,122
1092,GG,N,N,0.000,0.000,0.000,1250.000,120.000,21600.000,15000.000,64,131
1019,BG,N,N,0.000,0.000,0.000,1250.000,120.000,21600.000,15000.000,64,131
1011,TE,Y,N,1200.000,0.000,0.000,1200.000,120.000,21600.000,14400.000,64,135
1011,TE,Y,N,1200.000,0.000,0.000,1200.000,120.000,21600.000,14400.000,64,135
1013,KX,Y,N,1600.000,120.000,0.000,1200.000,120.000,21600.000,14280.000,64,136
1016,XC,Y,N,0.000,0.000,0.000,935.000,120.000,21600.000,11220.000,64,163
1017,BJ,Y,N,1768.000,0.000,0.000,884.000,120.000,21600.000,10608.000,64,175
1017,BJ,Y,N,1768.000,0.000,0.000,884.000,120.000,21600.000,10608.000,64,175
1073,AS,Y,N,1700.000,0.000,0.000,850.000,120.000,21600.000,10200.000,64,186
1012,JM,Y,N,1650.000,0.000,0.000,850.000,120.000,21600.000,10200.000,64,186
1073,AS,Y,N,1700.000,65.000,0.000,850.000,120.000,21600.000,10135.000,64,189
1011,TE,N,N,30.000,0.000,30.000,800.000,120.000,21600.000,9570.000,64,197
1011,TE,N,N,30.000,0.000,30.000,800.000,120.000,21600.000,9570.000,64,197
1056,VG,Y,N,0.000,0.000,0.000,750.000,120.000,21600.000,9000.000,64,212
1071,XB,Y,N,0.000,0.000,0.000,730.000,120.000,21600.000,8760.000,64,218
1073,AS,Y,N,0.000,0.000,0.000,700.000,120.000,21600.000,8400.000,64,220
1016,VT,N,N,0.000,0.000,40.000,3650.000,119.000,21420.000,43760.000,65,6
1016,VT,N,N,0.000,0.000,40.000,3650.000,119.000,21420.000,43760.000,65,6
1015,TP,N,N,4500.000,0.000,100.000,2250.000,119.000,21420.000,26900.000,65,28
1017,TV,N,N,0.000,175.000,0.000,2050.000,119.000,21420.000,24425.000,65,36
1051,AC,Y,N,3950.000,0.000,0.000,1950.000,119.000,21420.000,23400.000,65,45
1074,EH,N,N,0.000,0.000,0.000,1850.000,119.000,21420.000,22200.000,65,54
1074,EH,N,N,0.000,0.000,0.000,1795.000,119.000,21420.000,21540.000,65,59
1013,BR,N,N,0.000,0.000,40.000,1750.000,119.000,21420.000,20960.000,65,66
1011,VL,N,N,1500.000,0.000,0.000,1500.000,119.000,21420.000,18000.000,65,101
1015,TP,N,N,3000.000,20.000,0.000,1500.000,119.000,21420.000,17980.000,65,103
1015,TP,N,N,3000.000,20.000,0.000,1500.000,119.000,21420.000,17980.000,65,103
1015,TP,N,N,3000.000,20.000,0.000,1500.000,119.000,21420.000,17980.000,65,103
1073,BR,Y,N,1375.000,90.000,0.000,1375.000,119.000,21420.000,16410.000,65,121
1012,NV,Y,N,2200.000,125.000,0.000,1100.000,119.000,21420.000,13075.000,65,145
1019,PE,Y,N,1500.000,95.000,0.000,750.000,119.000,21420.000,8905.000,65,216
1058,GD,Y,N,3500.000,0.000,0.000,2200.000,115.000,20700.000,26400.000,66,29
1095,BJ,Y,N,1900.000,300.000,0.000,1900.000,115.000,20700.000,22500.000,66,53
1013,KN,N,N,3600.000,0.000,0.000,1800.000,115.000,20700.000,21600.000,66,57
1053,KV,N,N,0.000,300.000,0.000,1750.000,115.000,20700.000,20700.000,66,69
1013,HM,N,N,2500.000,0.000,0.000,1675.000,115.000,20700.000,20100.000,66,74
1096,GG,Y,N,0.000,0.000,0.000,1650.000,115.000,20700.000,19800.000,66,78
1072,CL,N,N,3000.000,0.000,0.000,1500.000,115.000,20700.000,18000.000,66,101
1072,CL,Y,N,0.000,0.000,0.000,1375.000,115.000,20700.000,16500.000,66,120
1072,CL,Y,N,0.000,0.000,0.000,1375.000,115.000,20700.000,16500.000,66,120
1072,CL,Y,N,0.000,0.000,0.000,1375.000,115.000,20700.000,16500.000,66,120
1072,CL,Y,N,0.000,0.000,0.000,1375.000,115.000,20700.000,16500.000,66,120
1072,CL,Y,N,2500.000,0.000,0.000,1375.000,115.000,20700.000,16500.000,66,120
1052,EH,N,N,0.000,0.000,40.000,1350.000,115.000,20700.000,16160.000,66,123
1016,AM,Y,N,0.000,0.000,0.000,1000.000,115.000,20700.000,12000.000,66,153
1015,KV,Y,N,800.000,104.000,0.000,835.000,115.000,20700.000,9916.000,66,192
1092,VA,Y,N,0.000,0.000,0.000,750.000,115.000,20700.000,9000.000,66,212
1017,GE,Y,N,750.000,140.000,0.000,750.000,115.000,20700.000,8860.000,66,217
1054,MX,Y,N,550.000,50.000,0.000,550.000,115.000,20700.000,6550.000,66,244
1073,GE,Y,N,1515.000,140.000,0.000,1515.000,114.000,20520.000,18040.000,67,100
1057,HW,Y,N,4500.000,0.000,0.000,1850.000,113.000,20340.000,22200.000,68,54
1057,HW,Y,N,0.000,0.000,0.000,1750.000,113.000,20340.000,21000.000,68,65
1057,HW,Y,N,1750.000,0.000,0.000,1750.000,113.000,20340.000,21000.000,68,65
1057,HW,Y,N,2500.000,0.000,0.000,1250.000,113.000,20340.000,15000.000,68,131
1016,ND,N,N,0.000,0.000,0.000,1750.000,112.000,20160.000,21000.000,69,65
1058,TT,Y,N,1500.000,15.000,0.000,760.000,111.000,19980.000,9105.000,70,210
1054,AA,N,N,0.000,0.000,0.000,3450.000,110.000,19800.000,41400.000,71,8
1054,AA,N,N,0.000,0.000,0.000,3450.000,110.000,19800.000,41400.000,71,8
1054,AA,N,N,0.000,0.000,0.000,3450.000,110.000,19800.000,41400.000,71,8
1054,AA,N,N,0.000,0.000,0.000,3450.000,110.000,19800.000,41400.000,71,8
1054,AA,N,N,0.000,0.000,0.000,3450.000,110.000,19800.000,41400.000,71,8
1019,DC,Y,N,5400.000,0.000,0.000,2700.000,110.000,19800.000,32400.000,71,12
1019,DC,Y,N,5400.000,0.000,0.000,2700.000,110.000,19800.000,32400.000,71,12
1019,DC,Y,N,5400.000,0.000,0.000,2700.000,110.000,19800.000,32400.000,71,12
1019,DC,Y,N,5400.000,0.000,0.000,2700.000,110.000,19800.000,32400.000,71,12
1019,DC,N,N,2500.000,0.000,0.000,2500.000,110.000,19800.000,30000.000,71,16
1018,VT,N,N,0.000,0.000,0.000,2500.000,110.000,19800.000,30000.000,71,16
1054,VZ,N,N,0.000,0.000,0.000,2350.000,110.000,19800.000,28200.000,71,23
1021,TR,Y,N,3000.000,0.000,0.000,2100.000,110.000,19800.000,25200.000,71,33
1098,JP,N,N,0.000,0.000,0.000,1850.000,110.000,19800.000,22200.000,71,54
1087,GT,N,N,0.000,0.000,0.000,1850.000,110.000,19800.000,22200.000,71,54
1057,AL,Y,N,4000.000,150.000,0.000,1850.000,110.000,19800.000,22050.000,71,55
1011,BK,N,N,0.000,175.000,0.000,1850.000,110.000,19800.000,22025.000,71,56
1052,HT,N,N,3000.000,0.000,0.000,1800.000,110.000,19800.000,21600.000,71,57
1087,GT,N,N,3600.000,0.000,0.000,1800.000,110.000,19800.000,21600.000,71,57
1017,ZL,N,N,0.000,0.000,0.000,1795.000,110.000,19800.000,21540.000,71,59
1011,BK,N,N,0.000,175.000,0.000,1795.000,110.000,19800.000,21365.000,71,63
1096,GG,Y,N,0.000,0.000,0.000,1650.000,110.000,19800.000,19800.000,71,78
1052,HT,N,N,0.000,0.000,0.000,1649.000,110.000,19800.000,19788.000,71,79
1054,VZ,N,N,3276.000,0.000,0.000,1550.000,110.000,19800.000,18600.000,71,96
1083,TE,N,N,0.000,0.000,0.000,1550.000,110.000,19800.000,18600.000,71,96
1072,PC,N,N,1550.000,0.000,0.000,1550.000,110.000,19800.000,18600.000,71,96
1092,EX,N,N,0.000,175.000,0.000,1550.000,110.000,19800.000,18425.000,71,98
1083,TE,N,N,1400.000,0.000,0.000,1300.000,110.000,19800.000,15600.000,71,127
1011,LM,Y,N,0.000,0.000,0.000,1250.000,110.000,19800.000,15000.000,71,131
1054,JX,Y,N,1200.000,0.000,0.000,1200.000,110.000,19800.000,14400.000,71,135
1021,TR,Y,N,2000.000,0.000,0.000,1200.000,110.000,19800.000,14400.000,71,135
1096,HR,Y,N,1250.000,0.000,0.000,925.000,110.000,19800.000,11100.000,71,164
1096,HR,Y,N,900.000,120.000,0.000,900.000,110.000,19800.000,10680.000,71,172
1076,LA,Y,N,750.000,0.000,0.000,800.000,110.000,19800.000,9600.000,71,196
1017,GE,Y,N,750.000,140.000,0.000,750.000,110.000,19800.000,8860.000,71,217
1017,GE,Y,N,750.000,140.000,0.000,750.000,110.000,19800.000,8860.000,71,217
1017,GE,Y,N,750.000,140.000,0.000,750.000,110.000,19800.000,8860.000,71,217
1018,MR,Y,N,3600.000,150.000,0.000,1800.000,109.000,19620.000,21450.000,72,61
1058,HM,N,N,3500.000,0.000,0.000,1750.000,109.000,19620.000,21000.000,72,65
1058,HM,N,N,0.000,0.000,40.000,1350.000,109.000,19620.000,16160.000,72,123
1051,KX,Y,N,0.000,0.000,0.000,790.000,109.000,19620.000,9480.000,72,201
1051,KX,Y,N,0.000,0.000,0.000,790.000,109.000,19620.000,9480.000,72,201
1051,KX,Y,N,0.000,0.000,0.000,750.000,109.000,19620.000,9000.000,72,212
1051,KX,Y,N,0.000,0.000,0.000,620.000,109.000,19620.000,7440.000,72,230
1051,KX,Y,N,0.000,0.000,0.000,520.000,109.000,19620.000,6240.000,72,247
1013,LC,Y,N,280.000,0.000,0.000,280.000,109.000,19620.000,3360.000,72,255
1013,LC,Y,N,280.000,0.000,0.000,280.000,109.000,19620.000,3360.000,72,255
1013,LC,Y,N,280.000,0.000,0.000,280.000,109.000,19620.000,3360.000,72,255
1013,LC,Y,N,280.000,0.000,0.000,280.000,109.000,19620.000,3360.000,72,255
1091,VK,Y,N,4000.000,200.000,0.000,2350.000,105.000,18900.000,28000.000,73,24
1021,TR,Y,N,3000.000,0.000,0.000,2100.000,105.000,18900.000,25200.000,73,33
1013,KN,N,N,3600.000,0.000,0.000,1800.000,105.000,18900.000,21600.000,73,57
1054,VC,Y,N,0.000,0.000,0.000,1750.000,105.000,18900.000,21000.000,73,65
1091,VK,Y,N,3200.000,0.000,0.000,1600.000,105.000,18900.000,19200.000,73,87
1054,VC,N,N,0.000,0.000,0.000,1500.000,105.000,18900.000,18000.000,73,101
1054,VC,N,N,0.000,0.000,0.000,1500.000,105.000,18900.000,18000.000,73,101
1061,MJ,N,N,1400.000,750.000,0.000,1400.000,105.000,18900.000,16050.000,73,125
1021,TR,Y,N,2000.000,0.000,0.000,1200.000,105.000,18900.000,14400.000,73,135
1075,RD,Y,N,900.000,150.000,0.000,1000.000,105.000,18900.000,11850.000,73,156
1011,TE,Y,N,1200.000,0.000,0.000,1200.000,104.000,18720.000,14400.000,74,135
1011,TE,N,N,30.000,0.000,30.000,800.000,104.000,18720.000,9570.000,74,197
1051,GX,Y,N,3000.000,0.000,0.000,1500.000,103.000,18540.000,18000.000,75,101
1056,XE,Y,N,2650.000,50.000,0.000,2600.000,100.000,18000.000,31150.000,76,15
1094,HW,N,N,0.000,0.000,0.000,2000.000,100.000,18000.000,24000.000,76,37
1095,BJ,Y,N,1900.000,300.000,0.000,1900.000,100.000,18000.000,22500.000,76,53
1093,NB,N,N,3700.000,0.000,0.000,1850.000,100.000,18000.000,22200.000,76,54
1093,NB,N,N,3700.000,0.000,0.000,1850.000,100.000,18000.000,22200.000,76,54
1093,NB,N,N,3700.000,0.000,0.000,1850.000,100.000,18000.000,22200.000,76,54
1093,NB,N,N,3700.000,0.000,0.000,1850.000,100.000,18000.000,22200.000,76,54
1072,GH,N,N,0.000,0.000,0.000,1850.000,100.000,18000.000,22200.000,76,54
1093,NB,N,N,3700.000,0.000,0.000,1850.000,100.000,18000.000,22200.000,76,54
1055,EK,N,N,2700.000,0.000,0.000,1800.000,100.000,18000.000,21600.000,76,57
1012,TD,Y,N,0.000,0.000,0.000,1800.000,100.000,18000.000,21600.000,76,57
1012,PV,Y,N,1800.000,50.000,0.000,1800.000,100.000,18000.000,21550.000,76,58
1012,PV,Y,N,1800.000,50.000,0.000,1800.000,100.000,18000.000,21550.000,76,58
1093,NB,N,N,3700.000,0.000,0.000,1750.000,100.000,18000.000,21000.000,76,65
1098,XA,Y,N,1800.000,0.000,0.000,1700.000,100.000,18000.000,20400.000,76,70
1011,PT,Y,N,3500.000,0.000,0.000,1700.000,100.000,18000.000,20400.000,76,70
1072,RE,N,N,0.000,0.000,0.000,1695.000,100.000,18000.000,20340.000,76,71
1072,RE,Y,N,0.000,0.000,0.000,1650.000,100.000,18000.000,19800.000,76,78
1072,RE,Y,N,0.000,0.000,0.000,1650.000,100.000,18000.000,19800.000,76,78
1072,RE,Y,N,0.000,0.000,0.000,1650.000,100.000,18000.000,19800.000,76,78
1072,RE,Y,N,0.000,0.000,0.000,1650.000,100.000,18000.000,19800.000,76,78
1072,RE,Y,N,0.000,0.000,0.000,1650.000,100.000,18000.000,19800.000,76,78
